epoch,step,train_kl,train_loss,train_recon_loss,val_kl,val_loss,val_recon_loss
0,49,0.01821182109415531,0.07287786900997162,0.054666049778461456,,,
0,99,0.008421983569860458,0.04791531339287758,0.03949332982301712,,,
0,149,0.006557484157383442,0.040358107537031174,0.033800624310970306,,,
0,199,0.0046161809004843235,0.04892345145344734,0.044307269155979156,,,
0,249,0.004709803499281406,0.04423639923334122,0.039526596665382385,,,
0,299,0.003652959829196334,0.034143202006816864,0.030490241944789886,,,
0,349,0.0035431459546089172,0.040882986038923264,0.037339840084314346,,,
0,399,0.003303543897345662,0.03190071880817413,0.02859717607498169,,,
0,449,0.0030716133769601583,0.023235883563756943,0.02016426995396614,,,
0,499,0.003338425187394023,0.034628890454769135,0.03129046410322189,,,
0,549,0.0032588199246674776,0.039365943521261215,0.03610712289810181,,,
0,599,0.0034185198601335287,0.03924474120140076,0.035826221108436584,,,
0,649,0.0035592452622950077,0.032720550894737244,0.029161306098103523,,,
0,699,0.0033601955510675907,0.035587433725595474,0.03222723677754402,,,
0,749,0.0034407339990139008,0.02649543620646,0.0230547022074461,,,
0,799,0.003991228528320789,0.033273663371801376,0.029282433912158012,,,
0,849,0.0034923702478408813,0.04006354510784149,0.03657117486000061,,,
0,899,0.00390904676169157,0.02392711117863655,0.020018065348267555,,,
0,949,0.00370074063539505,0.031804006546735764,0.028103265911340714,,,
0,999,0.004154821392148733,0.03028607740998268,0.02613125555217266,,,
0,1049,0.003395049599930644,0.025483302772045135,0.022088253870606422,,,
0,1099,0.003457666141912341,0.02455349639058113,0.02109583094716072,,,
0,1149,0.004190541338175535,0.02426460012793541,0.020074058324098587,,,
0,1199,0.003749604569748044,0.02860409952700138,0.024854494258761406,,,
0,1249,0.003716956125572324,0.027498917654156685,0.02378196083009243,,,
0,1299,0.004524907562881708,0.02852688729763031,0.02400198020040989,,,
0,1349,0.004181793425232172,0.022528493776917458,0.018346700817346573,,,
0,1399,0.004254738334566355,0.022324349731206894,0.018069611862301826,,,
0,1449,0.0038462893571704626,0.0235887560993433,0.019742466509342194,,,
0,1499,0.004169508349150419,0.019841715693473816,0.01567220687866211,,,
0,1549,0.003603082848712802,0.023026132956147194,0.019423050805926323,,,
0,1599,0.004285882692784071,0.01993166096508503,0.01564577780663967,,,
0,1649,0.004097944125533104,0.02084299735724926,0.016745053231716156,,,
0,1699,0.004270876292139292,0.02947830781340599,0.025207431986927986,,,
0,1749,0.0038244768511503935,0.021131180226802826,0.017306704074144363,,,
0,1799,0.004503538366407156,0.02577006258070469,0.021266523748636246,,,
0,1849,0.004269115626811981,0.02489359676837921,0.02062448114156723,,,
0,1899,0.0039315312169492245,0.019262069836258888,0.015330538153648376,,,
0,1949,0.004190060775727034,0.021401245146989822,0.0172111839056015,,,
0,1999,0.004270183388143778,0.026010798290371895,0.021740615367889404,,,
0,2049,0.004614680539816618,0.029001198709011078,0.024386517703533173,,,
0,2099,0.00396055867895484,0.021674754098057747,0.01771419495344162,,,
0,2149,0.004365021828562021,0.030285639688372612,0.025920618325471878,,,
0,2199,0.004690700676292181,0.03223938122391701,0.02754868008196354,,,
0,2249,0.004250239115208387,0.026367202401161194,0.02211696282029152,,,
0,2299,0.003633202752098441,0.020579691976308823,0.016946488991379738,,,
0,2349,0.004253640305250883,0.024797042831778526,0.020543402060866356,,,
